SMILES	tvap
CC[C@H]([C@@H](C(C)C)C)C	408
C[C@@H]1CCCCC[C@H]1C	430
CCC(=CC)C(C)(C)C	408
CCC1(C)CCC=CC1	425
C=CC1CC2CC1CC2	423
CCC=CC(=CCC)C	423
CCC1CCCC(=C1)C	424
CCC1=CCCC(C1)C	424
CCC1=CCC(CC1)C	424
CCC1=C(C)CCCC1	430
C1=CCC2C(C1)C=CC2	433
C1C[C@@H]2[C@H](C1)C=CC=C2	423
C=CC#CC=C(C=C)C	442
CCC(=C(C)C)C(C)C	403
CCC1=CC(CCC1)C	421
CC1CCC(C1C)(C)C	403
CC12CCCC2CCC1	424
CC[C@@H]1CC[C@@H](CC1)C	424
CC1(C)CCC(C1)(C)C	391
CC1=CC2CCC1CC2	431
CC1CC2CCC1C=C2	434
CC1CC(C(C1)(C)C)C	401
C1CCC2=C(C1)CCC2	444
CC[C@@H]1CCC[C@@H](C1)C	422
CC[C@@H]1CCCC[C@@H]1C	429
CC[C@@H]1CC[C@@H](C1)CC	414
CC[C@H]1CC[C@@H]([C@@H]1C)C	410
CCCCC=CCCC	420
CC=C1CCCCC1C	442
C=CC1=C(C)CCCC1	430
CC=C(C#CC(=C)C)C	439
CC=C1CCC(CC1)C	423
CCCC1CCC(=C1)C	418
C[C@H]1CC[C@H]2C[C@@H]1CC2	428
CCC(C(=C)C(C)C)C	395
C=CCC1=CCCCC1	432
CCCC(=C)C=C(C)C	408
CC=CC1=CCCCC1	457
CCC(=CC(=C)CC)C	414
C[C@@H]1[C@H]2CCC[C@@H]1CC2	434
CCCCCCC=CC	422
CCCCCC=CCC	421
CCC=CC1=CCCC1	438
CCCCC(=C)C(=C)C	416
CC=C1CCCC(C1)C	423
C[C@@H]1C[C@H]2CC[C@@H](C1)C2	422
C[C@@H]1[C@@H]2CC[C@H]([C@@H]1C)C2	420
CC(=C)C1=CCCCC1	437
CC[C@H]1C[C@H](C[C@H]1C)C	407
CCC[C@H]1CCC[C@H]1C	420
C=C1CC2CCC1CC2	430
CC[C@@H]1CC[C@H](CC1)C	420
CC1(C)CC2CC1CC2	411
CC1C2CCC1(C)CC2	417
C[C@@H]1C[C@@H]2CC[C@H](C1)C2	422
CC[C@@H]1CCCC[C@H]1C	425
CC(CC1CCC=C1)C	417
CC1(C)C2CCC1CC2	420
C=CC1CC2CC1C=C2	414
CC1C2CCC(C1C)C2	420
C[C@@H]1CC[C@H]2C[C@@H]1CC2	428
CC[C@H]1CCC[C@@H](C1)C	422
CC12CCC(C2)(CC1)C	403
C[C@@H]1C[C@H]2C[C@]1(C)CC2	411
C[C@@H]1C[C@H]2C[C@@H]1CCC2	428
C[C@H]1C[C@@]2(C[C@H]1CC2)C	408
CC1=C(C)C(CC1)(C)C	405
CC(C1CC=CC=C1)C	420
CC1[C@H](C)CCC[C@H]1C	424
CC(=C)C(C(=C)C)(C)C	401
CC1(C)C=CC(C1)(C)C	380
CC=C(C(C)C)C(C)C	412
CC1=CC=CC=CC=C1	434
C[C@@H]1[C@H](C)CCC[C@@H]1C	423
CC1CC(=CC(=C1)C)C	432
C=CC(=C)CC(C)(C)C	399
CCC[C@@H]1CCC[C@H]1C	420
CCC1=C(C)CCC1C	406
C[C@@H]1CCC([C@@H]1C)(C)C	403
CC=CC(=C)C(C)(C)C	401
CCC1(C)CC=CC=C1	418
C[C@@H]1CC(C[C@@H]1C)(C)C	394
CCC[C@H]1CC[C@@H](C1)C	414
CCC1=CC=C(CC1)C	409
C[C@@H]1C[C@@H]2CC[C@H]1C=C2	434
CC1CCC(C1)C(C)C	414
CC=C1CC2CC1C=C2	421
C[C@@H]1[C@@H](C)CCC[C@H]1C	417
CC1(C)C=C2CC1CC2	414
C[C@H]1C[C@@H]2CC[C@H]1C=C2	434
CC1(C)C2CCC1C=C2	419
CC(C(=C)C(C)(C)C)C	395
CC(C1CCCC1C)C	416
CC1=C(C)C2CC1CC2	407
CC1(C)CC2CC1C=C2	410
C#CC=C1CCC=CC1	450
C[C@@H]1CC[C@@H]([C@@H](C1)C)C	419
C=C1CCCC(C1)(C)C	410
C[C@H]1CC[C@@H]([C@H](C1)C)C	418
C[C@@H]1CC[C@H]([C@H](C1)C)C	415
CC1CCC(C(=C)C1)C	409
C[C@@H]1C[C@@]2(C[C@H]1CC2)C	408
C[C@H]1CC[C@H]([C@@H](C1)C)C	415
C=C1[C@H](C)CCC[C@H]1C	391
CC1=CC[C@@H]([C@@H](C1)C)C	420
C[C@H]1C[C@@H](C)C=C(C1)C	415
C=CC=C1CCC=CC1	441
C[C@H]1C[C@H]2C[C@]1(C)CC2	411
C[C@H]1CC(C[C@@H]1C)(C)C	395
CC1=CC[C@@H]([C@H](C1)C)C	421
CC1CC(C)CC(=C)C1	409
CC1=CC(CC1)C(C)C	412
CC1CCC(=C1)C(C)C	406
C[C@@H]1C[C@H](C)C[C@H](C1)C	414
CC(=C)C1CCCC1C	409
C=CCC1(C)CCCC1	411
C[C@@H]1C[C@H](C(C1)(C)C)C	397
C[C@H]1C[C@H](C(C1)(C)C)C	403
CC1=CC[C@H](C1)C(C)C	412
CC1CC(=CC(=C)C1)C	425
C[C@H]1[C@H](C)CC=C[C@@H]1C	418
C[C@@H]1[C@@H](C)CC=C[C@@H]1C	421
C[C@H]1[C@@H](C)CC=C[C@H]1C	423
C[C@@H]1CC[C@@H](C1)C(C)C	410
C[C@@H]1C[C@H](C)C[C@@H](C1)C	412
C[C@@H]1C2CCC([C@H]1C)C2	420
C/C=C\1/CC2CC1C=C2	421
CC(=C1CCCC1C)C	406
C[C@@H]1[C@H]2CC[C@@H]([C@@H]1C)C2	420
CC(=C)C1=C(C)CCC1	429
CC[C@@H]1C[C@@H](C[C@H]1C)C	410
CCC(C1(C)CC1)(C)C	401
CC(CC1CC1(C)C)C	387
CC[C@@H]1C[C@H](C[C@@H]1C)C	416
CC1=CC(=CC1)C(C)C	414
CC1=CCC(=C1)C(C)C	421
CC[C@@H]1C[C@H](C[C@H]1C)C	407
CC(=C)[C@@H]1CCC[C@H]1C	423
C[C@@H]1C[C@@H]([C@H]([C@@H]1C)C)C	407
C[C@H]1C[C@@H]([C@H]([C@H]1C)C)C	414
C=C1C=CC(C=C1)(C)C	409
C[C@@H]1C[C@@H]([C@@H]([C@@H]1C)C)C	420
C[C@@H]1C[C@@H]([C@H]([C@H]1C)C)C	400
C[C@@H]1C[C@H]2[C@@H](C1)CCC2	421
C[C@@H]1CC[C@H]2[C@@H]1CCC2	427
CC(=C)CC1CC1(C)C	437
CC(=CC1CC1(C)C)C	386
C[C@H]1CC[C@H]2[C@@H]1CCC2	427
C[C@@H]1C[C@@H]2[C@H](C1)CCC2	421
CCCCCCCCCC	447
c1ccc2c(cc1)ccc2	523
CCCCCC=CCCC	444
CCCCC=CCCCC	444
CCCCCCC#CCC	449
CCCCCC#CCCC	456
CCCCCCCC=CC	446
CCCCCCC=CCC	446
CCCCCCCCC#C	446
CCCCC#CCCCC	452
CCCCCCCCC=C	444
C1CCCCC#CCCC1	480
C1CCCCCCCCC1	475
CCCCc1ccccc1	456
CCCCC(CCC)CC	437
CCCCCC(CC)CC	438
CCCCC/C=C/CCC	444
CCCC/C=C/CCCC	444
CCCC/C=C\CCCC	444
CCCCCC=CCC=C	444
CCCCCC/C=C/CC	445
CCCCCCC#CC=C	444
CCCCCC/C=C\CC	444
C=CCCCCCCC=C	438
CCCCCCC(CC)C	441
CCCCCCCC(C)C	440
CCCCC(CCCC)C	438
CCCCCC(CCC)C	439
CCCCCCC/C=C/C	446
CCCCC/C=C\CCC	444
CCCCCCC/C=C\C	447
CCCC(CCC)CCC	435
CCCCC1CCCCC1	454
CCCCC(C=CC)CC	437
C1CCCCC=CCCC1	471
C1CCC2(CC1)CCCC2	461
CCCCC(=CCC)CC	434
C1CCC2C(CC1)CCC2	467
C1CCCCC=CCCC1	463
CCC1CCCCCCC1	463
CCCCCC(=CC)CC	440
CCCCCCC1CCC1	454
C1CC(C1)c1ccccc1	467
CCCC(CC)(CC)CC	438
CC1CCCCCCCC1	467
C=CCCCCCC(C)C	430
CCC(C(CC)CC)CC	433
CCCCCCC=C(C)C	444
CCCC=CCCC(C)C	437
CC(c1ccccc1)(C)C	442
CCCC#CCCC(C)C	445
CCCCCC=CC(C)C	434
CCCCCCCC(=C)C	440
CCCCC(=CCCC)C	438
Cc1cccc2c1C=CC2	492
CCCCCCC(C)(C)C	427
CCc1ccccc1CC	457
CCCCC(C(CC)C)C	435
CCCC(CC(CC)C)C	432
CCCCC(CCC)(C)C	430
CCCCC(CC(C)C)C	428
CCCC(C(CCC)C)C	435
CCc1ccc(cc1)CC	457
CCC(CCC(CC)C)C	429
CCCCCC1CCCC1	453
CCCC(=CCC)CCC	437
CC(CCCCC(C)C)C	433
CCCC(CCC(C)C)C	430
CCCC(C=CC)CCC	441
CCCCCC(C(C)C)C	437
CCC(CCCC(C)C)C	432
CCCCCC(CC)(C)C	434
CCCC1CCCCCC1	459
CC1=CCc2c1cccc2	489
CC1=Cc2c(C1)cccc2	484
CC1C=Cc2c1cccc2	491
CCc1cccc(c1)CC	454
CCCCCC(=C)CCC	440
C1CCC2(C=C1)CCCC2	459
CCC(c1ccccc1)C	446
CCCCCC/C=C\C#C	451
CCCCCC[C@H](CC)C	441
CCCCCC[C@@H](CC)C	438
CCCCCC/C=C/C#C	458
C=Cc1cccc(c1)C=C	472
C=Cc1ccccc1C=C	485
C1CC[C@@H]2[C@H](CC1)CCC2	439
C1CCC2C(C1)CCCC2	465
CCC(=C(CC)CC)CC	431
C1CC2CCCC(C1)CC2	439
C=Cc1ccc(cc1)C=C	484
C#Cc1cccc(c1)C#C	511
C#Cc1ccccc1C#C	511
CCCCC1=CCCCC1	454
CCCCC=CC(C)(C)C	437
C=CC(CCCC(C)C)C	428
CCCC(=CCC(C)C)C	427
CCCC=C(CC(C)C)C	428
CCCC=CC(=CC)CC	441
CCCCC(CC=C)(C)C	426
CCC(CCCC(=C)C)C	432
C=CCCCCC(C)(C)C	425
CC(CCCC=C(C)C)C	431
CC(CC=CCC(C)C)C	426
CCCCC=C(C(C)C)C	435
C1CCC(C1)C1CCCC1	464
CC=C(CCCC(C)C)C	436
CC(C1CCCCC1)(C)C	445
CCC(CCC=C(C)C)C	437
CCCCCC(=C(C)C)C	442
CCCCC#CC(C)(C)C	426
CC(CC#CCC(C)C)C	432
C1=Cc2c(CC1)cccc2	483
CCCCC#CC(=CC)C	452
CCCC(C(C)C)CCC	434
C1=C[C@H]2[C@@H](C1)[C@H]1C=C[C@@H]2C1	444
C=C[C@H](c1ccccc1)C	439
CC=CCc1ccccc1	454
CCC(CCC(C)C)(C)C	426
CCC(CC(CC)(C)C)C	429
CCC1(CC)CCCCC1	452
CCCC(CC(C)C)(C)C	424
CCCC(C(C(C)C)C)C	429
CCCCC(C(C)(C)C)C	435
CCC(C(C(CC)C)C)C	430
C1CC[C@H]2[C@H](CC1)CCC2	439
CCCCC#CCC(=C)C	442
CCCC(C(CC)(C)C)C	435
CCC(C(CC(C)C)C)C	427
CCC=Cc1ccccc1	471
C#CCCc1ccccc1	451
CC=C(c1ccccc1)C	462
CC#CCc1ccccc1	481
CCC#Cc1ccccc1	466
CCC1CCCC(C1)CC	447
CCC1CCC(CC1)CC	459
CCC(CC(C(C)C)C)C	433
CCCCC=CC(=CC)C	443
CCCC(CC(C)(C)C)C	423
CC(CC(C)C)CC(C)C	420
CCCCC(C(C)C)(C)C	433
CC(CCCC(C)(C)C)C	422
CC(CCC(C(C)C)C)C	429
CCC1CCCCC1CC	450
C1=CCc2c(C1)cccc2	483
C=CCCc1ccccc1	455
CCC(=C)c1ccccc1	456
C=C1CCCCCCCC1	442
CCC(CCC(C)(C)C)C	427
CCCC(C(CC)C)(C)C	435
CCC(CCC(C)C)CC	433
CCCCC(CC)(CC)C	437
CCC(C1CCCCC1)C	452
CC1CCCCCCC1C	455
CCCC(CCC)(CC)C	436
CCCCCC1=CCCC1	452
CCCC(=CCC)C=CC	442
CCCC(CC=C)CC=C	430
CCCCC(C(C)C)CC	434
CCC(CC(CC)CC)C	429
CC(Cc1ccccc1)C	446
CCCC(C(CC)C)CC	434
CCCC(C(CC)CC)C	434
CCCC(CC(C)C)CC	429
C=CC=CC=CC=CC=C	450
CCCc1ccccc1C	458
CCCc1ccc(cc1)C	456
CCc1ccc(cc1)C=C	465
CCc1cccc(c1)C=C	463
CCCc1cccc(c1)C	455
CCc1ccc(cc1)C#C	490
C1CCC2C(C1)CCCC2	469
C=Cc1ccccc1CC	462
CCC(C(CC)(C)C)(C)C	443
CCC1CC=CC(C1)CC	442
CCCCC(C(=C)C)(C)C	428
CCC(CC(C)(C)C)(C)C	423
CC(CC(C(C)C)(C)C)C	426
CC(CC(=CC(C)C)C)C	421
CCC(C(C(C)(C)C)C)C	430
CC(=C)CCCC(C)(C)C	424
CCC(=CC)C(=CC)CC	429
CCC(C(C(C)C)(C)C)C	438
CC(C(C(C)C)C)C(C)C	429
CCC1=C(CC)CCCC1	445
CCCC(C1CCCC1)C	450
CCC(=CC(CC)(C)C)C	429
CC(CCC(=C(C)C)C)C	435
CCCC(C=C(C)C)(C)C	428
CCC(CC=C(C)C)(C)C	429
CC(CC(C(C)(C)C)C)C	421
CCC(C1CCCC1)CC	447
CCCC(C(C)(C)C)(C)C	433
CC(CCC(C)(C)C)(C)C	411
CC(CC(CC(=C)C)C)C	423
C=CCC(CC(C)C)(C)C	414
CC=C(CC(CC)(C)C)C	434
CCC(C(C(C)C)C)(C)C	435
CC(C(CC(C)(C)C)C)C	421
CCC(C=CC(C)C)(C)C	419
CCC1CCCC(=C1)CC	399
CCCC=C(C=C(C)C)C	433
CCC(=CCC=C(C)C)C	442
C=CC(CCC=C(C)C)C	433
CC=C(C=CCC(C)C)C	442
CCC(CC(C)C)(CC)C	431
Cc1cc(C)c(c(c1)C)C	471
CCC(C(C(C)C)C)CC	430
CC[C@@H]1CCC[C@@H](C1)CC	443
CCC[C@H]([C@H](CCC)C)C	434
CC(C1CCC=CC1)(C)C	443
CC(C1=CCCCC1)(C)C	441
C1CC1Cc1ccccc1	506
Cc1c(C)ccc(c1C)C	478
CCC1=CCCCCCC1	454
CC[C@@H]1CC[C@@H](CC1)CC	443
C=Cc1ccc(cc1)C#C	489
C1CCC2C(C1)CCCC2	460
C=CCCC(CC=C)(C)C	420
CCC=C(C=CC(C)C)C	438
CCC(C(CC)(CC)C)C	428
CCCC(C(C)(C)C)CC	426
CCC(C(C)C)CC(C)C	425
CC[C@@H]1CCCC[C@@H]1CC	449
CC(=CCCC=C(C)C)C	441
CCC(CC(C)(C)C)CC	420
CC(C1CCCC=C1)(C)C	444
CCC#CC(CC)(CC)C	429
CC=CC(C(C=CC)C)C	426
CCC(C=CC(CC)C)C	423
C=C[C@@H](CCCC(C)C)C	427
CC[C@H](CCC=C(C)C)C	435
Cc1cc(C)c(cc1C)C	470
C#CCCC1CCCCC1	456
CCC=C(CCC(=C)C)C	445
CC=C(CCC=C(C)C)C	442
CCCC(C(C)C)(CC)C	425
CCC(C(CC)(C)C)CC	428
CCC(C(CC)C)C(C)C	430
C=CC#Cc1ccccc1	492
CCc1cc(C)ccc1C	460
CCc1ccc(cc1C)C	461
CC1C(C)CCCCC1C	426
CC(CCC1CCCC1)C	445
CC1CCC2C1CCCC2	449
C/C=C/Cc1ccccc1	468
CC/C=C\c1ccccc1	469
C/C=C(\c1ccccc1)/C	452
CC/C=C/c1ccccc1	474
CCc1cccc(c1C)C	467
CC1CCCCCC1(C)C	439
CCc1cc(C)cc(c1)C	457
C1CC=CCCCC=CC1	467
CCc1c(C)cccc1C	463
CC1CCCC(CC1)(C)C	425
CCc1ccc(c(c1)C)C	462
C=CC(=C)c1ccccc1	453
C/C=C(/c1ccccc1)\C	468
C=CC=Cc1ccccc1	481
C#CC=Cc1ccccc1	511
CCC(C(C)C)(CC)CC	425
C1CC=C(C1)C1CCCC1	464
CCCC1CCCCC1C	452
CC1(CC1)c1ccccc1	449
CCCC1(C)CCCCC1	448
CC[C@H](c1ccccc1)C	462
CCC1CCC(CC1)CC	443
CCC(C(C(=C)C)(C)C)C	430
C=CCC(C(C)(C)C)(C)C	431
CCCCC1CCC(C1)C	436
CC(=CC(C)(C)C)C(C)C	431
CC=CC(C(C)(C)C)(C)C	424
CC1CC1c1ccccc1	461
CC(=C(CC(C)(C)C)C)C	429
CC(=CC(C(C)C)(C)C)C	427
CCC(C(=C(C)C)C)(C)C	434
CCC(=C(C(C)(C)C)C)C	430
CC(C(C)(C)C)C(C)(C)C	432
CC(=C)CC(C(C)C)(C)C	431
CC#CC(C(C)(C)C)(C)C	430
CC12CCCC(C2)CCC1	451
CC(CC(C(=C)C)(C)C)C	421
CCC[C@@H]1CCC[C@H]1CC	442
CC[C@@H]1CCC[C@H](C1)CC	443
CC[C@@H]1CCCC[C@H]1CC	449
CC(C#CC(C)(C)C)(C)C	386
CC(C(C(C)(C)C)(C)C)C	439
CC=C(C(C(C)C)(C)C)C	433
C[C@@]12CCCC[C@H]2CCC1	453
CC(C=CC(C)(C)C)(C)C	431
CCC(C(C(=C)C)C)(C)C	428
CC(=C)C(CC(C)(C)C)C	416
CC=C(C(C(C)(C)C)C)C	426
CCCC1CCC(CC1)C	449
CCCC1CCCC(C1)C	446
C1CCC(C1)C1CCC=C1	459
CC(=CC(C(C)(C)C)C)C	416
CC=C(C=CC=C(C)C)C	448
CCC(C(C(=C)C)C)CC	426
C=Cc1cc(C)ccc1C	461
C=Cc1cc(C)cc(c1)C	468
CC=C(C(CC)(CC)C)C	450
C1CCc2c(C1)cccc2	480
C=Cc1ccc(c(c1)C)C	470
C=Cc1c(C)cccc1C	458
CCC(=CC(C)(C)C)CC	420
C=Cc1ccc(cc1C)C	468
C#Cc1ccc(cc1C)C	496
Cc1ccccc1C1CC1	463
C=CC(CC=C(C)C)(C)C	423
CC1=CCC(CCC1)(C)C	433
CCC(C(C)(C)C)(CC)C	443
CC1CC(C)C(C(C1)C)C	441
CCC(C(C)(C)C)C(C)C	428
CC1CCc2c1cccc2	464
Cc1cccc2c1CCC2	480
CC1CC2C(C1)CC(C2)C	430
CC(=C1CCCCCC1)C	454
CCC(=C(C(=CC)C)C)C	432
CC1C(C)CCC(C1C)C	468
CC1CC(C)C(CC1C)C	440
CCC(C(C)C)(C(C)C)C	443
CCC1C=CC=C(C1)CC	452
CCCC(C(C)C)C(C)C	430
CC(C1CCC1C(C)C)C	430
Cc1ccc2c(c1)CCC2	475
CC1Cc2c(C1)cccc2	465
C1CC2C(C1)C1CC2CC1	464
CCC1=CC(=CCC1)CC	459
C=CCC(C(C)C)CC=C	427
CC1(C)CCC(CC1)(C)C	426
CC1CCC(CC1C)(C)C	433
CC(C1=CCCCCC1)C	446
Cc1ccc(cc1)C(C)C	450
C/C=C/CC1CCCCC1	455
CCCCC1=C(C)CCC1	443
C[C@@H]1CCCCCC[C@@H]1C	460
CCC(C=CC=C)(CC)C	434
CC(=C)Cc1ccccc1	448
CC(=Cc1ccccc1)C	461
CCC1CC(C)CC(C1)C	430
CC(=C)C(C(C)(C)C)(C)C	432
C1C[C@@H]2[C@H](C1)[C@@H]1C[C@H]2CC1	457
C=CCCC1=CCCCC1	450
CC1=C(C)CCCCCC1	491
CC(c1ccccc1C)C	452
CCCC1=CCC(CC1)C	446
C/C=C(\CCC=C(C)C)/C	440
CCC1(C)CCCC(C1)C	436
CCCC1=C(C)CCCC1	451
C=CCCC1CCCC=C1	424
Cc1cccc(c1)C(C)C	448
C/C=C(/CCC=C(C)C)\C	442
C[C@@H]1CCCCCC[C@H]1C	457
CCCC1=CCCC(C1)C	445
CCC(=C)C=CCC(C)C	434
CCC(=CC(=CC)CC)C	427
CCCCC(=C)C=C(C)C	426
CCCC1=CC(CCC1)C	444
C1C[C@@H]2[C@H](C1)[C@H]1C[C@@H]2CC1	464
CC(CCC1=CCCC1)C	441
CCC[C@H]1CCCC[C@H]1C	449
CCCC[C@@H]1CCC[C@@H]1C	450
CC1(C)CCC2CC1CC2	440
C[C@H]1CC[C@H]2C[C@]1(C)CC2	440
CC12CCCC(C2)(CC1)C	432
CC12CCCC2(C)CCC1	444
CCC[C@H]1CCC[C@H]1CC	442
CC1C2CCC(C1C)CC2	454
CCC[C@H]1CCC[C@H](C1)C	442
C1CCC2=C(C1)CC=CC2	478
C1CC=C2C(=CCCC2)C1	469
CC12CCC(CC1)(CC2)C	439
CC(CC1CCCC=C1)C	447
CC[C@H](C1CCCCC1)C	452
CCC(C1CCCC1)(C)C	468
C=C1C[C@@H]2[C@@H](C1)CCCC2	456
CC(CCC1CCC=C1)C	441
CC1CCC2(CC1CC2)C	437
CC1CC(=C(CC1C)C)C	442
CC1(C)CC=CC(C1)(C)C	421
CCCC1CC1(C)CCC	427
CC(/C=C/C(C)(C)C)(C)C	431
CC(/C=C\C(C)(C)C)(C)C	417
CC1=C(C)C(CCC1)(C)C	441
CCC(=C(C)C)C(C)(C)C	420
CCC=C1CCCC(C1)C	445
CCC1=CC=CC=CC=C1	450
CC(=C)C=C(C(C)(C)C)C	422
CC1(C)CCC(C=C1)(C)C	420
CC1CC(CC1(C)C)(C)C	413
CCC(=C)CC(CC)(C)C	425
C=CCCCC1CC=CC1	447
CCC=C1CCC(CC1)C	445
CCC(C(=C)C)(C(C)C)C	444
C[C@H]1CC[C@H](C1)C(C)(C)C	427
CC(CCC(=C)C(C)C)C	423
CC1C=C(C)CC(C1)(C)C	414
C1CCC2C(=CCC=C2)C1	464
CC1=CCCC(C1C)(C)C	429
CC(=C)c1ccccc1C	448
CCC1=CCCC(C1)(C)C	433
C1CC[C@H]2[C@H](C=C1)CCC2	461
C=CCc1ccccc1C	460
C=CCc1cccc(c1)C	459
Cc1ccc(cc1)C(=C)C	451
C=CCc1ccc(cc1)C	456
CCC1(C)CCCC(=C1)C	437
C=C/C(=C/CC=C(C)C)/C	448
CCC[C@@H]1CCCC[C@H]1C	449
CCC[C@@H]1CCC[C@H](C1)C	442
CCCC[C@@H]1CCC[C@H]1C	443
Cc1cccc(c1)C(=C)C	461
CC=Cc1ccc(cc1)C	479
C[C@@]12CCCC[C@@H]2CCC1	453
CCC1CC(C1(C)C)CC	428
CCC1CC(C(C1)(C)C)C	428
CC(C1(C)CCCCC1)C	451
CC1CCC(CC1)C(C)C	426
CCC(C(=C)C(C)(C)C)C	421
CCC(C(=C)C(C)C)(C)C	424
CC1(C)C=CC2CC1CC2	439
CC(C1CCCCC1C)C	450
CC1CCCC(C1)C(C)C	448
CC1C(C)CC=CC=C1C	453
CCC1CCC(=C1C)CC	428
C[C@H]1CCC(=CC1)C(C)C	435
CCC(=C)C(C(C)C)(C)C	433
CCC1C(C)C(C1CC)C	430
CC(C(C(C)C)C(C)C)C	430
CCC(=C)C(C(C)(C)C)C	423
CC1(C)C2CCC1(C)CC2	439
C1CCC2=C(C1)CCCC2	474
C=CC(=C)CCC=C(C)C	444
CC1C2CCC(C1(C)C)C2	441
CC1C2(C)CCC1(C)CC2	430
C[C@H]1CCC[C@@H]2[C@H]1CCC2	455
CC12CCC(C1)C(C2)(C)C	424
C=CC1(C)CCC=C(C1)C	432
C=CC1CC(C)CC(=C1)C	432
CC(C(=C)C(=C)C(C)C)C	420
CC1CC2C(C1CC2)(C)C	435
CC(=C)CCC(=C)C(C)C	432
CCC(=C(C(=C)CC)C)C	427
CC(=C(C(=C)C)C)C(=C)C	428
CC1C2CCC(C1C)(C2)C	432
CCCC1=CC=C(CC1)C	431
C/C=C(/C=C\C=C(C)C)\C	448
CC/C(=C/C=C/C(=C)C)/C	446
CC/C(=C\C=C\C(=C)C)/C	446
C[C@@H]1C[C@H]2[C@@H](C1)CCCC2	449
C[C@@H]1CC[C@H]2C[C@]1(C)CC2	440
C=CC1C(C)C(C1C=C)C	428
C1CCC2=CCCCC2C1	465
CCC(C1=CCCC1)(C)C	437
C[C@@H]1CC[C@H]2[C@@H]1CCCC2	455
CC1CCC(CC1)C(=C)C	443
CC1CCC(C=C1)C(C)C	438
CC(=C)C1CCCCC1C	443
CC(=C)C1(C)CCCCC1	445
C[C@@H]1C[C@@H](C)CC(C1)(C)C	429
CC1=CCCC(C1)C(C)C	441
CC=CC1CCC(CC1)C	447
CC=CC1CCCC(C1)C	445
CC1=C(C)C=CC=CC=C1	451
CC1=CCC(CC1)C(C)C	443
CC1=C(C)C(CC=C1)(C)C	440
CC1=CC(=CC(C1)(C)C)C	433
CC(C(=C(C)C)C(C)C)C	426
CC1CCC(=CC1)C(C)C	443
CC(=CC(=C)C(C)(C)C)C	419
CC1(C)C=CC(C=C1)(C)C	421
CC1=CC=CC(C=C1)(C)C	441
C1CCC2C(C1)C=CCC2	468
CC1=C(C)CCC(=C1C)C	466
CC(C1=CCCCC1C)C	435
C[C@@H]1C[C@H](C)CC(C1)(C)C	425
CC1=CC=CC(C1C)(C)C	428
CC1CCCC(C1)C(=C)C	443
CC(C1=C(C)CCCC1)C	449
CC(C1CCCC=C1C)C	441
CC1C=CCCC=CC1C	447
CC1=CC2CC1CC2(C)C	430
C/C=C/c1ccc(cc1)C	489
C[C@@H]1CC[C@@H](CC1)C(C)C	446
C[C@H]1CC[C@H]2[C@@H]1CCCC2	455
C[C@H]1CCC[C@H]2[C@H]1CCC2	455
CC1=C(C)C2(CC1CC2)C	422
CC12C=CC(C1)C(C2)(C)C	421
C[C@@H]1CC[C@H](C1)C(C)(C)C	427
C[C@@H]1C[C@@H]2[C@H](C1)CCCC2	449
C[C@H]1CC[C@H]2[C@H](C1)CCC2	449
CC1=CC[C@@H](CC1)C(C)C	452
C/C=C\c1ccc(cc1)C	474
C/C=C\c1ccccc1C	489
CC1=CC2C(C1CC2)(C)C	430
C/C=C\c1cccc(c1)C	479
CC(CCCC1(C)CC1)C	428
C[C@@H]1CC[C@@H]2[C@H](C1)CCC2	449
C[C@@H]1CCC[C@@H]2[C@H]1CCC2	455
CC(C1CCC(=C)CC1)C	441
CC1CCCC(=C(C)C)C1	447
CC(=C1CCCCC1C)C	434
CC(C1CCCC1(C)C)C	437
CC=C1CCC(C1)C(C)C	435
CC(C1CCC(C1C)C)C	431
C=C(C(C)(C)C)C(C)(C)C	423
CC1CCC(=C(C)C)CC1	446
CC=C1CCC(C1(C)C)C	426
CC(=C)CC1=CCCCC1	452
CCC(=C1C=CC=C1)CC	424
CC(=CC1=CCCCC1)C	446
C=C1CCCC(C1C)(C)C	429
CC1=CCCC(C1)C(=C)C	451
CC1=CC[C@@H](CC1)C(=C)C	451
CC1=CCC[C@H](C1)C(=C)C	450
CC1C=CCC(C1)C(=C)C	448
CC1=CCC(CC1)C(=C)C	451
CC1=CC[C@H](CC1)C(=C)C	451
C[C@@H]1CC(=C(C[C@@H]1C)C)C	428
CC1=CCCCC1C(=C)C	443
CC1CCCC(=C1)C(=C)C	457
C=CC=CC1=CCCCC1	470
CC([C@H]1CCCC[C@H]1C)C	444
CC1C[C@@H]2[C@@H](C1)CCCC2	449
C[C@@H]1CCC[C@H]2[C@H]1CCC2	455
CC(=C)C1CCC=CC1C	437
CC1=CC(CCC1)C(=C)C	450
C/C=C(/C=C/C=C(C)C)\C	448
C[C@@H]1CC[C@H](CC1)C(C)C	444
C[C@@H]1CCC(=CC1)C(=C)C	458
C1=CC2C(C1)C1C=CC2C1	460
CC1CCC(=CC1)C(=C)C	458
CC1CCC(C(=C)C1=C)C	435
CCC(=C)/C=C/C=C(C)C	446
C[C@H]1CC[C@@H]2[C@@H]1CCCC2	455
C[C@@H]1CC[C@H]2[C@H](C1)CCC2	449
C[C@@H]1CC[C@@H](CC1)C(=C)C	442
C[C@@]1(C[C@H]1C1CC1)C1CC1	429
CC(C1CC(C1C)(C)C)C	418
